fecha,inflacion_mensual,tipo_cambio,expectativas_inflacion,inflacion_lag3,tc_lag3,inflacion_lag4,tc_lag4,inflacion_lag5,tc_lag5,inflacion_lag6,tc_lag6,inflacion_lag12,tc_lag12,expect_lag3,expect_lag4,expect_lag5,expect_lag6,expect_lag12,inflacion_ma12,mes
2017-01-01,0.2378430601073011,3.34,2.90208333333333,0.4133545205237787,3.38595238095238,0.2064640923922001,3.38229545454546,0.3582858538218492,3.33304545454545,0.0817470419145927,3.29873684210526,0.3725202111554138,3.437325,2.71,2.6625,2.76666666666667,3.01458333333333,3.44458333333333,0.27957109373231886,1
2017-02-01,0.3231713719755724,3.259825,2.90833333333333,0.2900640591180448,3.40289473684211,0.4133545205237787,3.38595238095238,0.2064640923922001,3.38229545454546,0.3582858538218492,3.33304545454545,0.1740912427066865,3.50590476190476,2.90833333333333,2.71,2.6625,2.76666666666667,3.43333333333333,0.27507045399608465,2
2017-03-01,1.3045581851909294,3.26373913043478,2.9875,0.3341952460993447,3.39535714285714,0.2900640591180448,3.40289473684211,0.4133545205237787,3.38595238095238,0.2064640923922001,3.38229545454546,0.5981180992129964,3.40738095238095,2.9,2.90833333333333,2.71,2.6625,3.35,0.2657765995825567,3
2017-04-01,-0.2580534788821476,3.24736111111111,3.06666666666667,0.2378430601073011,3.34,0.3341952460993447,3.39535714285714,0.2900640591180448,3.40289473684211,0.4133545205237787,3.38595238095238,0.0114065609758906,3.30154761904762,2.90208333333333,2.9,2.90833333333333,2.71,3.28333333333333,0.2545535036618807,4
2017-05-01,-0.4233379880134169,3.27286363636364,2.95458333333333,0.3231713719755724,3.259825,0.2378430601073011,3.34,0.3341952460993447,3.39535714285714,0.2900640591180448,3.40289473684211,0.2095637383322079,3.33372727272727,2.90833333333333,2.90208333333333,2.9,2.90833333333333,3.24166666666667,0.26697684776762115,5
2017-06-01,-0.1591987690263807,3.2678,2.8875,1.3045581851909294,3.26373913043478,0.3231713719755724,3.259825,0.2378430601073011,3.34,0.3341952460993447,3.39535714285714,0.1395085287376751,3.31657142857143,2.9875,2.90833333333333,2.90208333333333,2.9,3.1625,0.32584685493244886,6
2017-07-01,0.1982858237506324,3.24892105263158,2.78541666666667,-0.2580534788821476,3.24736111111111,1.3045581851909294,3.26373913043478,0.3231713719755724,3.259825,0.2378430601073011,3.34,0.0817470419145927,3.29873684210526,3.06666666666667,2.9875,2.90833333333333,2.90208333333333,3.01458333333333,0.30339185161094573,7
2017-08-01,0.6722256296765483,3.24143181818182,2.73333333333333,-0.4233379880134169,3.27286363636364,-0.2580534788821476,3.24736111111111,1.3045581851909294,3.26373913043478,0.3231713719755724,3.259825,0.3582858538218492,3.33304545454545,2.95458333333333,3.06666666666667,2.9875,2.90833333333333,2.76666666666667,0.25065004108214367,8
2017-09-01,-0.0157699757397544,3.24616666666667,2.80625,-0.1591987690263807,3.2678,-0.4233379880134169,3.27286363636364,-0.2580534788821476,3.24736111111111,1.3045581851909294,3.26373913043478,0.2064640923922001,3.38229545454546,2.8875,2.95458333333333,3.06666666666667,2.9875,2.6625,0.22575776626847233,9
2017-10-01,-0.4692452194845709,3.25104545454545,2.6625,0.1982858237506324,3.24892105263158,-0.1591987690263807,3.2678,-0.4233379880134169,3.27286363636364,-0.2580534788821476,3.24736111111111,0.4133545205237787,3.38595238095238,2.78541666666667,2.8875,2.95458333333333,3.06666666666667,2.71,0.23546933142147564,10
